,nasdaq100,nifty50,gold
2007-11-01,86248.183743353,5866.4501953125,31039.72008941346
2007-11-02,86772.2462347839,5932.39990234375,31579.41173257446
2007-11-05,86382.04325488769,5847.2998046875,31722.773060842883
2007-11-06,87212.98274047393,5786.5,32187.67164654541
2007-11-07,84887.62730407063,5782.35009765625,32516.200344085693
2007-11-08,82664.67154732905,5698.75,32780.76573790284
2007-11-12,77843.38759199949,5617.10009765625,31645.376604193123
2007-11-13,81306.45063854009,5695.39990234375,31372.212591284188
2007-11-14,80013.84149619285,5937.89990234375,31918.378635406494
2007-11-15,79370.31498952303,5912.10009765625,30818.28410899965
2007-11-16,80254.6915278472,5906.85009765625,30779.79737876891
2007-11-19,79137.73480634764,5907.64990234375,30415.60257379152
2007-11-20,79484.32475266978,5780.89990234375,30944.98492317507
2007-11-21,78760.44923471985,5561.0498046875,31309.78789355466
2007-11-23,80344.43787094112,5608.60009765625,32630.39874267578
2007-11-26,78778.65238439944,5731.7001953125,32709.598739624023
2007-11-27,80772.81174100097,5698.14990234375,32316.909361996455
2007-11-28,83042.39791984949,5617.5498046875,31708.76254753722
2007-11-29,83199.06748216599,5634.60009765625,31472.407897439552
2007-11-30,82425.44817828387,5762.75,30861.702913879417
2007-12-03,81651.86729899142,5865.0,31133.119308926398
2007-12-04,81028.13387644477,5858.35009765625,31532.75807332457
2007-12-05,82708.61518990807,5940.0,31419.904050827026
2007-12-06,83812.38131700456,5954.7001953125,31560.869511621073
2007-12-07,83836.80130004883,5974.2998046875,31267.585445800796
2007-12-10,83994.71788815409,5960.60009765625,31778.150709918234
2007-12-11,81875.6072826758,6097.25,31882.34056501463
2007-12-12,82570.84136764146,6159.2998046875,31965.66795730591
2007-12-13,82339.7694695387,6058.10009765625,31407.889488220215
2007-12-14,81309.60409320239,6047.7001953125,31129.092852523783
2007-12-17,79564.962542627,5777.0,31293.660792565905
2007-12-18,79907.11161516234,5742.2998046875,31616.51988220215
2007-12-19,80204.19340896606,5751.14990234375,31635.439380508382
2007-12-20,81729.58753615245,5766.5,31559.60801378172
2007-12-24,83552.59450127184,5985.10009765625,31904.024227880873
2007-12-26,84174.06298770756,6070.75,32536.13949584961
2007-12-27,82552.41021850146,6081.5,32478.632079846226
2007-12-28,82691.17691568751,6079.7001953125,32950.10014508059
2007-12-31,81823.0729402909,6138.60009765625,32765.650566360448
2008-01-02,80707.32971191406,6179.39990234375,33744.375
2008-01-03,80742.91297921631,6178.5498046875,34095.44071601564
2008-01-04,76763.81756044924,6274.2998046875,33742.894599121064
2008-01-07,76757.09487155266,6279.10009765625,33707.49491820065
2008-01-08,74877.29132515751,6287.85009765625,34414.08724975586
2008-01-09,76433.98012418207,6272.0,34487.83460044861
2008-01-10,76613.94603938842,6156.9501953125,34968.907324948115
2008-01-11,74781.31157569587,6200.10009765625,35033.02963940427
2008-01-14,76439.8146634628,6206.7998046875,35358.04538959963
2008-01-15,74233.17648376338,6074.25,35311.99320983887
2008-01-16,73339.47580559179,5935.75,34493.98290674435
2008-01-17,72193.74362860713,5913.2001953125,34468.48616409302
2008-01-18,72443.23094888823,5705.2998046875,34601.347069897456
2008-01-22,70585.43099006498,4899.2998046875,34970.17626196286
2008-01-23,70638.11808186583,5203.39990234375,34834.92212295532
2008-01-24,71924.01426227903,5033.4501953125,35648.62903022766
2008-01-25,70269.65620600898,5383.35009765625,35759.888889312744
2008-01-28,70930.61356796883,5274.10009765625,36430.39184307866
2008-01-29,70878.74076812435,5280.7998046875,36273.169195770286
2008-01-30,71159.44357501343,5167.60009765625,36222.84735175781
2008-01-31,72393.58609038265,5137.4501953125,36275.027519625844
2008-02-01,72862.01726893522,5317.25,35687.37449788512
2008-02-04,71820.63434555661,5463.5,35537.23317886656
2008-02-05,69965.95398359466,5483.89990234375,34949.64205240784
2008-02-06,68830.196047551,5322.5498046875,35610.07505041198
2008-02-07,69183.46598463133,5133.25,35753.798604821786
2008-02-08,70124.81024326477,5120.35009765625,36308.94482507324
2008-02-11,70873.67574007809,4857.0,36478.54726625979
2008-02-12,70464.87340434268,4838.25,35910.3566584778
2008-02-13,72252.77994155884,4929.4501953125,35928.21997642517
2008-02-14,70745.6608691751,5202.0,35911.263560052495
2008-02-15,70476.34086329956,5302.89990234375,35737.33669024659
2008-02-19,70036.48959889077,5280.7998046875,36772.12130361935
2008-02-20,71737.51432203222,5154.4501953125,37509.23436486209
2008-02-21,70501.8680660706,5191.7998046875,37763.58139169309
2008-02-22,70893.25895166025,5110.75,37764.38154647825
2008-02-25,71263.06020611152,5200.7001953125,37422.426137377974
2008-02-26,71321.00752292015,5270.0498046875,37668.969228683505
