symbol,entry_date,exit_date,entry,exit,return_pct,pnl,weeks_held
BLUESTARCO.NS,2015-10-26,2015-11-09,174.23,155.89,-10.5,-21045.0,2
DIVISLAB.NS,2015-10-26,2016-01-11,1067.65,992.94,-7.0,-14295.0,11
NAVINFLUOR.NS,2015-10-26,2016-01-18,301.18,315.89,4.9,8364.0,12
KAJARIACER.NS,2015-10-26,2016-02-08,418.89,405.91,-3.1,-6857.0,15
UNOMINDA.NS,2015-11-02,2016-01-11,22.81,24.38,6.9,11976.0,10
RAMCOCEM.NS,2015-11-02,2016-02-22,342.8,344.63,0.5,57.0,16
GESHIP.NS,2015-11-09,2015-12-07,273.35,249.18,-8.8,-17652.0,4
GRANULES.NS,2015-11-09,2016-01-04,142.34,129.99,-8.7,-17342.0,8
BALRAMCHIN.NS,2015-11-09,2016-02-08,60.36,70.54,16.9,30949.0,13
SONATSOFTW.NS,2015-11-16,2016-01-11,44.84,43.49,-3.0,-6671.0,8
APARINDS.NS,2015-11-16,2016-01-18,402.14,404.67,0.6,241.0,9
PETRONET.NS,2015-11-16,2016-02-08,75.13,82.59,9.9,17972.0,12
AEGISLOG.NS,2015-11-23,2016-01-11,99.07,64.64,-34.8,-67880.0,7
CGPOWER.NS,2015-11-23,2016-01-11,67.97,59.91,-11.9,-23789.0,7
IIFL.NS,2015-11-23,2016-02-08,93.94,84.45,-10.1,-20396.0,11
EIHOTEL.NS,2015-11-30,2016-01-04,119.16,115.78,-2.8,-6423.0,5
GALLANTT.NS,2015-11-30,2016-01-11,28.96,28.13,-2.9,-6527.0,6
DEEPAKFERT.NS,2015-11-30,2016-01-25,123.25,120.25,-2.4,-5657.0,8
TITAGARH.NS,2015-12-07,2016-01-11,148.34,121.69,-18.0,-34706.0,5
RADICO.NS,2015-12-14,2016-01-11,112.3,101.67,-9.5,-19073.0,4
BERGEPAINT.NS,2015-12-14,2016-02-08,134.53,137.24,2.0,2887.0,8
JSWSTEEL.NS,2015-12-21,2016-01-11,95.27,86.93,-8.8,-17766.0,3
PFOCUS.NS,2015-12-21,2016-01-11,60.45,47.0,-22.2,-43653.0,3
BIOCON.NS,2015-12-21,2016-01-18,82.84,78.91,-4.7,-10065.0,4
TRENT.NS,2015-12-21,2016-01-18,167.12,161.03,-3.6,-7959.0,4
IGL.NS,2015-12-21,2016-02-08,44.74,45.45,1.6,2100.0,7
BEL.NS,2015-12-28,2016-01-11,34.45,31.44,-8.7,-17918.0,2
BLUESTARCO.NS,2015-12-28,2016-01-11,172.44,150.04,-13.0,-26147.0,2
EIDPARRY.NS,2015-12-28,2016-01-11,182.2,162.29,-10.9,-22158.0,2
ENGINERSIN.NS,2015-12-28,2016-01-11,88.66,75.91,-14.4,-28854.0,2
HAVELLS.NS,2015-12-28,2016-01-11,291.72,257.36,-11.8,-23800.0,2
HFCL.NS,2015-12-28,2016-01-11,21.37,18.72,-12.4,-25051.0,2
NHPC.NS,2015-12-28,2016-01-11,12.33,11.4,-7.5,-15612.0,2
BAJFINANCE.NS,2015-12-28,2016-01-18,58.67,56.04,-4.5,-9689.0,3
TARIL.NS,2015-12-28,2016-01-18,14.43,12.01,-16.7,-33409.0,3
CHOLAHLDNG.NS,2015-12-28,2016-02-08,271.39,245.41,-9.6,-19530.0,6
OLECTRA.NS,2015-12-28,2016-02-15,19.27,17.57,-8.8,-18057.0,7
JWL.NS,2016-01-04,2016-02-01,26.31,20.65,-21.5,-41989.0,4
TORNTPOWER.NS,2016-01-04,2016-02-08,174.16,163.56,-6.1,-12556.0,5
RELIANCE.NS,2016-01-11,2016-02-01,231.86,209.45,-9.7,-18105.0,3
JSWSTEEL.NS,2016-01-18,2016-05-09,95.54,113.16,18.4,31317.0,16
HFCL.NS,2016-01-25,2016-02-08,20.73,16.21,-21.8,-39171.0,2
SUPREMEIND.NS,2016-01-25,2016-02-08,667.85,639.16,-4.3,-8404.0,2
BAJFINANCE.NS,2016-02-01,2016-02-15,64.42,59.06,-8.3,-15381.0,2
CHOLAFIN.NS,2016-02-08,2016-02-22,138.88,126.72,-8.8,-15725.0,2
TORNTPOWER.NS,2016-02-15,2016-03-21,177.02,174.44,-1.5,-3329.0,5
PIDILITIND.NS,2016-02-15,2016-08-22,295.12,325.4,10.3,16602.0,27
MARICO.NS,2016-02-22,2016-05-16,205.62,211.14,2.7,3708.0,12
HEROMOTOCO.NS,2016-02-29,2016-04-25,1999.67,2069.2,3.5,5046.0,8
NHPC.NS,2016-02-29,2016-04-25,12.77,12.55,-1.7,-3699.0,8
BALRAMCHIN.NS,2016-02-29,2016-08-08,81.16,99.47,22.6,37580.0,23
SUPREMEIND.NS,2016-02-29,2016-09-12,676.01,821.67,21.5,35764.0,28
UNOMINDA.NS,2016-02-29,2016-11-14,31.87,46.45,45.7,77061.0,37
BAJFINANCE.NS,2016-03-14,2016-04-18,64.32,67.52,5.0,7663.0,5
MANAPPURAM.NS,2016-03-14,2016-11-07,29.95,74.77,149.6,255312.0,34
WELSPUNLIV.NS,2016-03-21,2016-04-04,99.6,85.83,-13.8,-24489.0,2
GLAXO.NS,2016-03-21,2016-05-02,1457.42,1410.94,-3.2,-6277.0,6
TVSMOTOR.NS,2016-03-21,2016-05-02,294.6,287.02,-2.6,-5257.0,6
ULTRACEMCO.NS,2016-03-21,2016-05-02,3014.69,2915.92,-3.3,-6361.0,6
ASHOKLEY.NS,2016-03-21,2016-05-09,43.71,42.21,-3.4,-6717.0,7
EIDPARRY.NS,2016-03-21,2016-07-18,190.12,212.62,11.8,19366.0,17
MINDACORP.NS,2016-03-21,2016-07-18,99.51,114.77,15.3,25372.0,17
RAMCOCEM.NS,2016-03-21,2016-10-31,400.32,587.08,46.7,78878.0,32
SHREECEM.NS,2016-03-21,2016-11-07,12077.08,14649.44,21.3,35078.0,33
HINDZINC.NS,2016-03-28,2016-04-11,83.17,74.45,-10.5,-18883.0,2
CANFINHOME.NS,2016-03-28,2016-04-25,221.35,221.72,0.2,-575.0,4
CHOLAFIN.NS,2016-03-28,2016-06-13,142.72,177.46,24.3,40966.0,11
IIFL.NS,2016-03-28,2016-06-13,96.19,99.68,3.6,5379.0,11
GRASIM.NS,2016-03-28,2016-08-08,564.67,662.67,17.4,28952.0,19
GODREJCP.NS,2016-03-28,2016-08-15,424.74,470.93,10.9,17801.0,20
BLUESTARCO.NS,2016-03-28,2016-11-07,181.28,232.4,28.2,47576.0,32
FINCABLES.NS,2016-03-28,2016-11-14,259.47,353.32,36.2,61302.0,33
HAVELLS.NS,2016-04-04,2016-10-17,310.04,387.0,24.8,41741.0,28
BIOCON.NS,2016-04-04,2016-10-24,88.21,151.62,71.9,122554.0,29
3MINDIA.NS,2016-04-11,2016-06-06,12454.02,11172.03,-10.3,-18775.0,8
DCMSHRIRAM.NS,2016-04-11,2016-09-26,142.6,183.29,28.5,48888.0,24
CEMPRO.NS,2016-04-11,2017-05-08,118.78,166.04,39.8,68521.0,56
TATASTEEL.NS,2016-04-18,2016-05-09,25.4,23.28,-8.4,-15389.0,3
TARIL.NS,2016-04-18,2016-06-20,15.57,16.07,3.2,4673.0,9
CARBORUNIV.NS,2016-04-18,2016-10-31,186.15,257.74,38.5,65904.0,28
SPLPETRO.NS,2016-04-18,2016-10-31,59.93,89.44,49.2,84666.0,28
BPCL.NS,2016-04-18,2016-11-28,86.54,110.69,27.9,47616.0,32
M%26MFIN.NS,2016-04-25,2016-07-11,157.4,172.46,9.6,15759.0,11
ELGIEQUIP.NS,2016-04-25,2016-08-01,78.0,79.78,2.3,3106.0,14
YESBANK.NS,2016-04-25,2016-09-05,182.26,242.51,33.1,56592.0,19
INDUSINDBK.NS,2016-04-25,2016-11-14,984.71,1050.41,6.7,10668.0,29
MUTHOOTFIN.NS,2016-04-25,2016-11-14,166.04,259.61,56.4,97040.0,29
UPL.NS,2016-05-02,2016-06-20,356.69,326.9,-8.4,-15274.0,7
ATUL.NS,2016-05-02,2016-07-25,1818.8,1854.24,1.9,2494.0,12
SHRIRAMFIN.NS,2016-05-02,2016-09-12,178.18,192.53,8.1,13054.0,19
BAJFINANCE.NS,2016-05-02,2016-09-26,70.42,103.21,46.6,79590.0,21
DEEPAKFERT.NS,2016-05-09,2016-05-23,140.6,130.51,-7.2,-13686.0,2
FACT.NS,2016-05-09,2016-05-23,26.51,23.82,-10.2,-18995.0,2
TRENT.NS,2016-05-09,2016-05-30,178.18,168.31,-5.5,-10770.0,3
CRISIL.NS,2016-05-09,2016-06-20,1781.35,1778.5,-0.2,-1175.0,6
CHAMBLFERT.NS,2016-05-09,2016-09-12,52.54,49.48,-5.8,-11291.0,18
HDFCBANK.NS,2016-05-09,2016-10-10,258.94,288.54,11.4,19480.0,22
ZEEL.NS,2016-05-09,2016-10-10,407.18,480.68,18.1,31294.0,22
ASIANPAINT.NS,2016-05-09,2016-10-24,867.37,985.58,13.6,23397.0,24
DEEPAKNTR.NS,2016-05-09,2016-10-24,70.36,105.83,50.4,88975.0,24
BERGEPAINT.NS,2016-05-09,2016-11-07,160.96,169.64,5.4,8722.0,26
HSCL.NS,2016-05-16,2016-08-22,20.41,32.98,61.5,107249.0,14
GALLANTT.NS,2016-05-16,2016-10-31,34.42,43.96,27.7,47820.0,24
CUB.NS,2016-05-23,2016-09-19,62.53,75.83,21.3,37778.0,17
ITC.NS,2016-05-23,2016-09-26,158.1,163.87,3.7,5726.0,18
JSWSTEEL.NS,2016-05-23,2016-10-24,123.04,148.88,21.0,37287.0,22
HINDPETRO.NS,2016-05-23,2016-10-31,84.68,121.55,43.5,78257.0,23
POWERGRID.NS,2016-05-23,2016-10-31,53.72,62.48,16.3,5453.0,23
ANANTRAJ.NS,2016-05-30,2016-10-10,20.09,21.77,8.4,13214.0,19
JMFINANCIL.NS,2016-06-06,2016-11-07,45.02,59.55,32.3,49322.0,22
NHPC.NS,2016-06-13,2016-09-26,15.24,15.73,3.2,5036.0,15
INDIACEM.NS,2016-06-13,2016-10-31,98.83,145.08,46.8,8260.0,20
BRIGADE.NS,2016-06-13,2016-11-07,81.7,76.31,-6.6,-13208.0,21
TITAN.NS,2016-06-20,2016-09-26,378.05,383.83,1.5,1487.0,14
KPRMILL.NS,2016-06-20,2016-10-03,96.0,108.85,13.4,23689.0,15
ESCORTS.NS,2016-06-20,2016-10-31,198.04,340.75,72.1,131471.0,19
OLECTRA.NS,2016-07-11,2016-08-15,22.42,21.22,-5.3,-11099.0,5
CHENNPETRO.NS,2016-07-18,2016-08-08,191.04,189.71,-0.7,-2183.0,3
IIFL.NS,2016-07-18,2016-09-12,120.63,116.45,-3.5,-8080.0,8
APARINDS.NS,2016-07-25,2017-06-19,515.31,666.61,29.4,50437.0,47
INDIANB.NS,2016-08-01,2016-10-31,167.7,175.96,4.9,7831.0,13
AIAENG.NS,2016-08-08,2016-08-22,1109.87,1114.17,0.4,-239.0,2
AXISBANK.NS,2016-08-08,2016-09-19,581.64,550.25,-5.4,-9994.0,6
LICHSGFIN.NS,2016-08-08,2016-10-31,466.16,457.71,-1.8,-4849.0,12
JUBLPHARMA.NS,2016-08-15,2016-10-31,348.86,434.35,24.5,51208.0,11
LINDEINDIA.NS,2016-08-15,2016-11-14,372.61,335.74,-9.9,-16111.0,13
ENGINERSIN.NS,2016-08-22,2016-10-31,97.22,92.58,-4.8,-11190.0,10
JKTYRE.NS,2016-08-22,2016-10-31,109.16,123.18,12.8,26165.0,10
NEULANDLAB.NS,2016-08-22,2017-01-30,1020.38,916.28,-10.2,-22660.0,23
BBTC.NS,2016-09-05,2016-10-31,540.4,558.86,3.4,6454.0,8
UPL.NS,2016-09-12,2016-10-31,422.17,407.27,-3.5,-8794.0,7
GRAVITA.NS,2016-09-19,2016-10-03,34.42,29.91,-13.1,-30137.0,2
MRF.NS,2016-09-19,2016-10-24,45131.14,47255.27,4.7,7573.0,5
AARTIIND.NS,2016-09-19,2016-11-07,148.94,165.28,11.0,23183.0,7
PIIND.NS,2016-09-19,2016-11-14,827.64,762.53,-7.9,-10154.0,8
KIRLOSENG.NS,2016-09-19,2016-11-21,291.97,276.87,-5.2,-12558.0,9
KAJARIACER.NS,2016-09-26,2016-10-17,648.63,573.99,-11.5,-16318.0,3
CEATLTD.NS,2016-09-26,2016-10-24,1219.89,1100.58,-9.8,-22146.0,4
NAVA.NS,2016-09-26,2016-11-14,56.86,48.38,-14.9,-33407.0,7
MCX.NS,2016-09-26,2016-11-21,246.47,220.44,-10.6,-23929.0,8
AIAENG.NS,2016-09-26,2017-05-15,1214.25,1343.4,10.6,21850.0,33
RADICO.NS,2016-10-03,2016-11-07,133.53,121.34,-9.1,-16865.0,5
SWANCORP.NS,2016-10-03,2016-12-19,100.47,151.5,50.8,112544.0,11
JBMA.NS,2016-10-10,2016-11-14,46.63,41.32,-11.4,-26625.0,5
NATIONALUM.NS,2016-10-10,2016-12-19,29.15,32.74,12.3,16557.0,10
GAIL.NS,2016-10-10,2017-06-05,55.9,66.46,18.9,41153.0,34
NAVINFLUOR.NS,2016-10-17,2016-10-31,522.79,463.27,-11.4,-12706.0,2
CAPLIPOINT.NS,2016-10-17,2016-11-07,383.39,345.78,-9.8,-23271.0,3
ADANIPORTS.NS,2016-10-24,2016-11-07,290.93,262.26,-9.9,-23108.0,2
IIFL.NS,2016-10-24,2016-11-07,158.65,132.0,-16.8,-38597.0,2
FEDERALBNK.NS,2016-10-24,2016-11-14,75.56,66.25,-12.3,-28624.0,3
GABRIEL.NS,2016-10-24,2016-11-14,115.08,98.58,-14.3,-33122.0,3
HSCL.NS,2016-10-24,2016-11-14,45.9,36.07,-21.4,-48921.0,3
RHIM.NS,2016-10-24,2017-08-07,115.38,122.42,6.1,12501.0,41
ABREL.NS,2016-10-31,2016-11-14,952.06,715.98,-24.8,-54297.0,2
ACE.NS,2016-10-31,2016-11-14,49.52,43.07,-13.0,-29062.0,2
MRF.NS,2016-10-31,2016-11-21,50061.14,46709.6,-6.7,-14374.0,3
OLECTRA.NS,2016-10-31,2016-11-28,24.06,25.11,4.4,8295.0,4
KEI.NS,2016-11-07,2016-11-21,124.87,110.42,-11.6,-25474.0,2
JSL.NS,2016-11-07,2016-11-28,40.15,34.27,-14.6,-31937.0,3
INDIANB.NS,2016-11-07,2016-12-12,206.94,190.79,-7.8,-17522.0,5
ITI.NS,2016-11-07,2016-12-19,32.7,42.7,30.6,63480.0,6
GRAVITA.NS,2016-11-07,2017-03-27,35.63,48.19,35.2,73325.0,20
HINDZINC.NS,2016-11-21,2016-12-26,124.3,115.72,-6.9,-15018.0,5
OIL.NS,2016-11-21,2017-01-16,88.09,88.54,0.5,21.0,8
PIIND.NS,2016-11-21,2017-02-20,845.06,833.82,-1.3,-3706.0,13
AARTIIND.NS,2016-11-21,2017-02-27,171.1,175.35,2.5,4011.0,14
BALKRISIND.NS,2016-11-28,2016-12-12,561.51,503.04,-10.4,-22312.0,2
BEL.NS,2016-11-28,2016-12-19,36.38,35.4,-2.7,-6565.0,3
SJVN.NS,2016-11-28,2016-12-19,18.99,17.22,-9.3,-20075.0,3
MRPL.NS,2016-11-28,2017-06-19,81.59,97.71,19.7,39360.0,29
MRF.NS,2016-12-05,2016-12-19,51934.48,48286.14,-7.0,-15596.0,2
SAIL.NS,2016-12-05,2016-12-19,45.96,41.11,-10.5,-22899.0,2
VEDL.NS,2016-12-05,2016-12-19,82.14,71.66,-12.8,-27485.0,2
ENGINERSIN.NS,2016-12-05,2017-01-16,114.43,108.06,-5.6,-12577.0,6
OLECTRA.NS,2016-12-05,2017-04-24,26.96,84.73,214.3,443163.0,20
BHARATFORG.NS,2016-12-05,2017-05-15,448.82,499.82,11.4,22515.0,23
CHAMBLFERT.NS,2016-12-05,2018-01-29,57.74,114.89,99.0,204120.0,60
SONATSOFTW.NS,2016-12-12,2017-02-06,51.67,54.93,6.3,11956.0,8
IGL.NS,2016-12-12,2017-05-08,80.01,87.16,8.9,17348.0,21
NATIONALUM.NS,2016-12-26,2017-02-06,36.89,37.58,1.9,2729.0,6
MMTC.NS,2016-12-26,2017-03-06,34.29,37.76,10.1,19438.0,10
NMDC.NS,2017-01-02,2017-02-13,19.15,19.11,-0.2,-1404.0,6
COROMANDEL.NS,2017-01-02,2017-03-06,278.01,281.48,1.2,1536.0,9
FORTIS.NS,2017-01-02,2017-03-06,193.57,176.9,-8.6,-18712.0,9
ONGC.NS,2017-01-02,2017-03-13,122.97,115.9,-5.7,-12828.0,10
FACT.NS,2017-01-02,2017-05-22,27.11,49.54,82.7,168781.0,20
LTFOODS.NS,2017-01-02,2017-06-19,31.01,58.71,89.3,182317.0,24
KEI.NS,2017-01-02,2017-08-07,132.68,203.89,53.7,109137.0,31
CAPLIPOINT.NS,2017-01-09,2017-02-13,377.92,383.87,1.6,2221.0,5
GPIL.NS,2017-01-09,2017-02-13,18.78,21.31,13.5,26871.0,5
SAIL.NS,2017-01-09,2017-02-13,48.09,50.26,4.5,8315.0,5
NBCC.NS,2017-01-09,2017-02-20,55.34,51.77,-6.4,-14370.0,6
BALRAMCHIN.NS,2017-01-09,2017-03-20,129.37,131.62,1.7,2568.0,10
USHAMART.NS,2017-01-09,2017-03-27,19.56,16.75,-14.4,-30831.0,11
ADANIPOWER.NS,2017-01-09,2017-04-10,7.23,6.56,-9.3,-20225.0,13
BEML.NS,2017-01-09,2017-05-15,472.25,507.82,7.5,14542.0,18
DEEPAKFERT.NS,2017-01-09,2017-05-15,203.04,211.89,4.4,7984.0,18
SJVN.NS,2017-01-09,2017-05-22,18.67,19.59,5.0,9216.0,19
BEL.NS,2017-01-09,2017-06-05,38.93,43.34,11.3,22427.0,21
TRIDENT.NS,2017-01-09,2017-06-19,5.22,6.32,21.2,42924.0,23
GMDCLTD.NS,2017-01-09,2017-07-24,88.68,111.54,25.8,52315.0,28
NLCINDIA.NS,2017-01-09,2017-07-31,57.47,66.24,15.2,30526.0,29
GRAPHITE.NS,2017-01-09,2018-01-29,72.14,507.92,604.1,1249563.0,55
TARIL.NS,2017-01-16,2017-02-06,21.41,18.69,-12.7,-27487.0,3
PFOCUS.NS,2017-01-16,2017-02-27,82.8,80.35,-3.0,-7202.0,6
CESC.NS,2017-01-23,2017-03-06,44.61,49.05,10.0,15331.0,6
ADANIENT.NS,2017-01-23,2017-04-24,49.03,58.13,18.6,38467.0,13
JSL.NS,2017-01-23,2017-05-01,44.31,68.74,55.1,116420.0,14
TRENT.NS,2017-01-23,2017-05-15,240.86,243.83,1.2,1550.0,16
NHPC.NS,2017-01-23,2017-05-22,19.62,20.11,2.5,4312.0,17
IOC.NS,2017-01-23,2017-06-12,67.49,75.39,11.7,23890.0,20
VTL.NS,2017-01-23,2017-06-12,225.2,222.61,-1.2,-3517.0,20
POLYMED.NS,2017-01-30,2017-03-20,245.62,239.18,-2.6,-8.0,7
SUNTV.NS,2017-01-30,2017-05-01,537.48,666.6,24.0,44390.0,13
AEGISLOG.NS,2017-02-06,2017-04-10,183.99,170.69,-7.2,-17164.0,9
JINDALSAW.NS,2017-02-06,2017-05-29,30.69,31.41,2.4,2969.0,16
CHENNPETRO.NS,2017-02-06,2017-06-19,285.43,255.21,-10.6,-24621.0,19
ZYDUSLIFE.NS,2017-02-13,2017-05-22,412.23,416.07,0.9,951.0,14
TVSMOTOR.NS,2017-02-13,2017-08-07,407.36,517.54,27.0,58788.0,25
LTF.NS,2017-02-13,2017-11-06,98.68,159.96,62.1,136435.0,38
HDFCBANK.NS,2017-02-13,2018-02-05,310.36,426.91,37.6,73296.0,51
GPIL.NS,2017-02-20,2017-04-24,23.49,24.13,2.7,4833.0,9
RELIANCE.NS,2017-02-20,2017-05-15,259.67,289.33,11.4,18672.0,12
FSL.NS,2017-02-27,2017-03-13,35.31,33.02,-6.5,-15337.0,2
TTML.NS,2017-02-27,2017-03-20,8.99,7.46,-17.0,-38514.0,3
NATIONALUM.NS,2017-02-27,2017-04-17,46.52,39.83,-14.4,-8160.0,7
BRIGADE.NS,2017-03-06,2017-06-26,100.18,125.34,25.1,54379.0,16
MOTILALOFS.NS,2017-03-06,2017-07-03,676.69,1059.22,56.5,123667.0,17
SUPREMEIND.NS,2017-03-06,2017-07-17,947.28,996.54,5.2,10343.0,19
SAMMAANCAP.NS,2017-03-13,2017-07-03,693.26,775.72,11.9,25844.0,16
ASTRAL.NS,2017-03-13,2017-07-17,244.08,284.23,16.4,36187.0,18
BALKRISIND.NS,2017-03-13,2017-08-07,656.86,694.82,5.8,3872.0,21
NEULANDLAB.NS,2017-03-20,2017-05-01,1225.75,1301.28,6.2,12874.0,6
SPLPETRO.NS,2017-03-20,2017-06-19,125.66,156.92,24.9,61.0,13
SOBHA.NS,2017-03-20,2017-06-26,329.73,336.39,2.0,2489.0,14
TRITURBINE.NS,2017-03-27,2017-05-15,137.12,126.92,-7.4,-17991.0,7
ACE.NS,2017-03-27,2017-08-07,57.45,58.02,1.0,1176.0,19
LINDEINDIA.NS,2017-04-10,2017-05-15,470.32,430.2,-8.5,-13771.0,5
PFOCUS.NS,2017-04-10,2017-08-28,115.4,102.65,-11.0,-27614.0,20
SCI.NS,2017-04-17,2017-05-15,77.37,70.0,-9.5,-4720.0,4
HBLENGINE.NS,2017-04-24,2017-05-08,46.75,42.87,-8.3,-21538.0,2
FEDERALBNK.NS,2017-04-24,2017-06-26,99.21,104.84,5.7,12648.0,9
MOTHERSON.NS,2017-04-24,2017-08-21,43.48,51.21,17.8,42252.0,17
JKTYRE.NS,2017-05-01,2017-06-19,155.19,147.03,-5.3,-14143.0,7
COROMANDEL.NS,2017-05-01,2017-08-07,350.54,371.2,5.9,13237.0,14
EIDPARRY.NS,2017-05-01,2017-08-07,302.15,278.08,-8.0,-20800.0,14
EICHERMOT.NS,2017-05-08,2017-06-19,2712.12,2505.83,-7.6,-19959.0,6
POONAWALLA.NS,2017-05-08,2017-12-11,127.51,158.74,24.5,59473.0,31
GRAVITA.NS,2017-05-08,2018-01-29,67.73,138.67,104.7,258508.0,38
CAPLIPOINT.NS,2017-05-15,2017-05-29,575.81,510.99,-11.3,-28841.0,2
BANKBARODA.NS,2017-05-15,2017-06-05,161.56,147.49,-8.7,-22587.0,3
HEROMOTOCO.NS,2017-05-15,2017-06-19,2638.35,2706.67,2.6,5111.0,5
TIMKEN.NS,2017-05-15,2017-06-19,664.46,616.42,-7.2,-18958.0,5
WELCORP.NS,2017-05-15,2017-08-07,78.78,102.23,29.8,71779.0,12
ICICIBANK.NS,2017-05-15,2017-09-18,265.95,265.7,-0.1,-1461.0,18
HEG.NS,2017-05-22,2017-06-05,50.33,44.44,-11.7,-29725.0,2
VOLTAS.NS,2017-05-22,2017-06-19,470.29,429.97,-8.6,-22093.0,4
ITC.NS,2017-05-22,2017-07-17,203.99,197.65,-3.1,-8791.0,8
UPL.NS,2017-05-22,2017-08-07,506.82,495.64,-2.2,-6584.0,11
IIFL.NS,2017-05-22,2017-09-18,243.46,312.03,28.2,67387.0,17
MARUTI.NS,2017-05-22,2017-10-16,6417.16,7123.78,11.0,20183.0,21
PCBL.NS,2017-05-22,2018-01-15,32.37,98.47,204.2,496111.0,34
BAYERCROP.NS,2017-05-29,2017-06-19,4182.41,3870.02,-7.5,-19619.0,3
COFORGE.NS,2017-05-29,2017-07-24,95.59,92.58,-3.2,-5036.0,8
ITI.NS,2017-06-05,2017-06-19,104.9,90.2,-14.0,-36284.0,2
ADANIENT.NS,2017-06-05,2017-08-07,70.16,61.67,-12.1,-22817.0,9
NAUKRI.NS,2017-06-05,2017-08-07,200.81,184.67,-8.0,-21354.0,9
GABRIEL.NS,2017-06-05,2017-09-18,130.54,174.87,34.0,83589.0,15
GMRAIRPORT.NS,2017-06-12,2017-07-10,17.52,16.53,-5.7,-11896.0,4
PGEL.NS,2017-06-12,2018-01-29,25.58,36.47,42.6,106484.0,33
BEML.NS,2017-06-19,2017-08-07,602.68,606.34,0.6,261.0,7
NBCC.NS,2017-06-19,2017-08-07,63.11,61.27,-2.9,-8495.0,7
CAPLIPOINT.NS,2017-06-19,2017-08-28,557.91,620.54,11.2,26619.0,10
HEG.NS,2017-06-19,2017-11-20,52.63,268.99,411.1,1019596.0,22
SAREGAMA.NS,2017-06-26,2017-09-18,25.56,38.92,52.3,129761.0,12
SCI.NS,2017-06-26,2017-09-18,79.22,80.41,1.5,2533.0,12
GRASIM.NS,2017-06-26,2017-09-25,907.75,1074.84,18.4,44750.0,13
TATASTEEL.NS,2017-06-26,2017-11-27,40.2,51.38,27.8,68515.0,22
CUB.NS,2017-07-03,2017-07-17,106.82,103.26,-3.3,-4.0,2
PRESTIGE.NS,2017-07-03,2017-07-17,274.53,240.73,-12.3,-32741.0,2
TTML.NS,2017-07-03,2017-07-17,8.47,7.13,-15.8,-41734.0,2
JBMA.NS,2017-07-03,2017-07-31,72.77,64.36,-11.6,-30851.0,4
TRITURBINE.NS,2017-07-03,2017-07-31,140.23,130.53,-6.9,-18966.0,4
INDUSTOWER.NS,2017-07-03,2017-08-07,287.98,276.8,-3.9,-6752.0,5
TIMKEN.NS,2017-07-03,2017-08-07,700.91,644.8,-8.0,-21709.0,5
JSWSTEEL.NS,2017-07-03,2017-09-18,196.49,223.27,13.6,33544.0,11
ASHOKLEY.NS,2017-07-03,2017-11-06,43.77,47.3,8.1,19362.0,18
CHOLAHLDNG.NS,2017-07-03,2018-03-19,485.01,656.93,35.4,89268.0,37
TATACONSUM.NS,2017-07-10,2018-01-22,159.5,283.35,77.7,139934.0,28
WIPRO.NS,2017-07-17,2017-09-11,98.19,95.92,-2.3,-7260.0,8
BAJAJFINSV.NS,2017-07-17,2017-09-18,492.89,520.77,5.7,13307.0,9
ASAHIINDIA.NS,2017-07-17,2017-10-09,260.65,365.12,40.1,102285.0,12
DEEPAKFERT.NS,2017-07-17,2017-11-13,257.91,336.95,30.6,40019.0,17
JUBLFOOD.NS,2017-07-17,2017-12-04,122.22,163.52,33.8,81.0,20
BAJAJHLDNG.NS,2017-07-17,2018-01-29,2065.12,2441.7,18.2,45664.0,28
JPPOWER.NS,2017-07-24,2017-08-07,7.55,5.2,-31.1,-82494.0,2
YESBANK.NS,2017-07-24,2017-08-07,362.12,342.94,-5.3,-7582.0,2
HINDPETRO.NS,2017-07-31,2017-09-18,186.52,190.84,2.3,4844.0,7
TITAN.NS,2017-07-31,2017-09-25,589.18,566.45,-3.9,-11628.0,8
EICHERMOT.NS,2017-07-31,2017-11-06,2933.96,2828.45,-3.6,-6715.0,14
OLECTRA.NS,2017-08-07,2017-09-18,112.59,166.16,47.6,119550.0,6
SARDAEN.NS,2017-08-07,2017-09-25,31.43,37.79,20.3,50179.0,7
IGL.NS,2017-08-07,2017-11-13,108.55,132.8,22.3,55450.0,14
BEML.NS,2017-08-14,2017-09-18,741.6,675.73,-8.9,-24780.0,5
HEROMOTOCO.NS,2017-08-14,2017-09-18,2949.16,2829.14,-4.1,-11968.0,5
HINDALCO.NS,2017-08-14,2017-09-18,219.65,218.38,-0.6,-2850.0,5
RADICO.NS,2017-08-14,2017-09-18,160.24,152.95,-4.5,-13352.0,5
TATAINVEST.NS,2017-08-14,2017-09-25,72.02,71.96,-0.1,-1545.0,6
VOLTAS.NS,2017-08-14,2017-09-25,514.33,482.08,-6.3,-17890.0,6
VEDL.NS,2017-08-14,2017-11-13,108.19,110.28,1.9,3797.0,13
GILLETTE.NS,2017-08-14,2018-01-08,4699.77,5868.62,24.9,63976.0,21
HONAUT.NS,2017-08-14,2018-01-15,12837.78,17625.19,37.3,94225.0,22
DABUR.NS,2017-08-14,2018-01-29,280.74,315.48,12.4,31413.0,24
BLUESTARCO.NS,2017-08-21,2017-10-30,343.2,322.47,-6.0,-17400.0,10
3MINDIA.NS,2017-08-21,2018-01-08,13484.28,16570.32,22.9,21076.0,20
